timestamp,load_mw,hour,day_of_week,hour_norm,dow_norm,load_scaled,lstm_prediction,residual,residual_z,lstm_anomaly,zscore_anomaly,lstm_streak,z_streak
2025-02-16 08:45:00+00:00,55441.094,8.75,6,0.3645833333333333,1.0,0.5237918073988342,54880.6159086212,560.4780913787981,0.2215388416751235,0,0,19,18
2025-02-16 08:45:00+00:00,55441.094,8.75,6,0.3645833333333333,1.0,0.5237918073988342,54880.6159086212,560.4780913787981,0.2215388416751235,0,0,19,18
2025-02-16 09:00:00+00:00,55821.264,9.0,6,0.375,1.0,0.5330641428444532,55810.53010158301,10.733898416990996,-0.5252115375028726,0,0,19,18
2025-02-16 09:00:00+00:00,55821.264,9.0,6,0.375,1.0,0.5330641428444532,55810.53010158301,10.733898416990996,-0.5252115375028726,0,0,19,18
2025-02-16 09:15:00+00:00,56639.941,9.25,6,0.3854166666666667,1.0,0.553031651500088,56392.52529510618,247.41570489382138,-0.20371250032544536,0,0,19,18
2025-02-16 09:15:00+00:00,56639.941,9.25,6,0.3854166666666667,1.0,0.553031651500088,56392.52529510618,247.41570489382138,-0.20371250032544536,0,0,19,18
2025-02-16 09:30:00+00:00,57560.674,9.5,6,0.3958333333333333,1.0,0.5754883030818826,56783.40661032117,777.2673896788256,0.5160166966117936,0,0,19,18
2025-02-16 09:30:00+00:00,57560.674,9.5,6,0.3958333333333333,1.0,0.5754883030818826,56783.40661032117,777.2673896788256,0.5160166966117936,0,0,19,18
2025-02-16 09:45:00+00:00,57756.321,9.75,6,0.40625,1.0,0.5802601278258893,57226.69559685719,529.6254031428107,0.17962979209561677,0,0,19,18
2025-02-16 09:45:00+00:00,57756.321,9.75,6,0.40625,1.0,0.5802601278258893,57226.69559685719,529.6254031428107,0.17962979209561677,0,0,19,18
2025-02-16 10:00:00+00:00,58064.654,10.0,6,0.4166666666666667,1.0,0.5877803608925539,57623.30277702463,441.3512229753687,0.05972169964898017,0,0,19,18
2025-02-16 10:00:00+00:00,58064.654,10.0,6,0.4166666666666667,1.0,0.5877803608925539,57623.30277702463,441.3512229753687,0.05972169964898017,0,0,19,18
2025-02-16 10:15:00+00:00,58213.161,10.25,6,0.4270833333333333,1.0,0.591402442382473,57936.80060366977,276.3603963302303,-0.16439519678307596,0,0,19,18
2025-02-16 10:15:00+00:00,58213.161,10.25,6,0.4270833333333333,1.0,0.591402442382473,57936.80060366977,276.3603963302303,-0.16439519678307596,0,0,19,18
2025-02-16 10:30:00+00:00,57935.943,10.5,6,0.4375,1.0,0.5846411032774316,58107.066272883065,-171.1232728830655,-0.7722389974800575,0,0,19,18
2025-02-16 10:30:00+00:00,57935.943,10.5,6,0.4375,1.0,0.5846411032774316,58107.066272883065,-171.1232728830655,-0.7722389974800575,0,0,19,18
2025-02-16 10:45:00+00:00,57901.542,10.75,6,0.4479166666666667,1.0,0.5838020638696281,57993.959056667096,-92.41705666709458,-0.6653276420616484,0,0,19,18
2025-02-16 10:45:00+00:00,57901.542,10.75,6,0.4479166666666667,1.0,0.5838020638696281,57993.959056667096,-92.41705666709458,-0.6653276420616484,0,0,19,18
2025-02-16 11:00:00+00:00,58127.386,11.0,6,0.4583333333333333,1.0,0.5893103925814681,57692.162229335794,435.2237706642045,0.0513984151189444,0,0,19,18
2025-02-16 11:00:00+00:00,58127.386,11.0,6,0.4583333333333333,1.0,0.5893103925814681,57692.162229335794,435.2237706642045,0.0513984151189444,0,0,19,18
2025-02-16 11:15:00+00:00,57703.02,11.25,6,0.46875,1.0,0.5789601179577065,57445.500373917464,257.51962608253234,-0.18998774056363338,0,0,19,18
2025-02-16 11:15:00+00:00,57703.02,11.25,6,0.46875,1.0,0.5789601179577065,57445.500373917464,257.51962608253234,-0.18998774056363338,0,0,19,18
2025-02-16 11:30:00+00:00,56950.498,11.5,6,0.4791666666666667,1.0,0.5606061278632545,57185.263110982785,-234.7651109827857,-0.8586875081528242,0,0,19,18
2025-02-16 11:30:00+00:00,56950.498,11.5,6,0.4791666666666667,1.0,0.5606061278632545,57185.263110982785,-234.7651109827857,-0.8586875081528242,0,0,19,18
2025-02-16 11:45:00+00:00,56633.035,11.75,6,0.4895833333333333,1.0,0.5528632143572642,56734.153907695654,-101.1189076956507,-0.6771478861648516,0,0,19,18
2025-02-16 11:45:00+00:00,56633.035,11.75,6,0.4895833333333333,1.0,0.5528632143572642,56734.153907695654,-101.1189076956507,-0.6771478861648516,0,0,19,18
2025-02-16 12:00:00+00:00,56233.662,12.0,6,0.5,1.0,0.5431225182899174,56178.116946150665,55.54505384933145,-0.4643418680476814,0,0,19,18
2025-02-16 12:00:00+00:00,56233.662,12.0,6,0.5,1.0,0.5431225182899174,56178.116946150665,55.54505384933145,-0.4643418680476814,0,0,19,18
2025-02-16 12:15:00+00:00,55499.814,12.25,6,0.5104166666666666,1.0,0.5252239865222968,55600.826101766834,-101.01210176683526,-0.6770028052911202,0,0,19,18
2025-02-16 12:15:00+00:00,55499.814,12.25,6,0.5104166666666666,1.0,0.5252239865222968,55600.826101766834,-101.01210176683526,-0.6770028052911202,0,0,19,18
2025-02-16 12:30:00+00:00,54924.217,12.5,6,0.5208333333333334,1.0,0.5111851921263902,54958.66655943263,-34.449559432636306,-0.5865869275729442,0,0,19,18
2025-02-16 12:30:00+00:00,54924.217,12.5,6,0.5208333333333334,1.0,0.5111851921263902,54958.66655943263,-34.449559432636306,-0.5865869275729442,0,0,19,18
2025-02-16 12:45:00+00:00,54631.703,12.75,6,0.53125,1.0,0.5040507840180711,54293.43249004722,338.27050995278114,-0.08029899092138525,0,0,19,18
2025-02-16 12:45:00+00:00,54631.703,12.75,6,0.53125,1.0,0.5040507840180711,54293.43249004722,338.27050995278114,-0.08029899092138525,0,0,19,18
2025-02-16 13:00:00+00:00,54488.773,13.0,6,0.5416666666666666,1.0,0.500564725398921,53745.60919990862,743.1638000913808,0.46969175351679643,0,0,19,18
2025-02-16 13:00:00+00:00,54488.773,13.0,6,0.5416666666666666,1.0,0.500564725398921,53745.60919990862,743.1638000913808,0.46969175351679643,0,0,19,18
2025-02-16 13:15:00+00:00,54129.062,13.25,6,0.5520833333333334,1.0,0.4917913843791696,53435.15148252547,693.9105174745273,0.4027880773328985,0,0,19,18
2025-02-16 13:15:00+00:00,54129.062,13.25,6,0.5520833333333334,1.0,0.4917913843791696,53435.15148252547,693.9105174745273,0.4027880773328985,0,0,19,18
2025-02-16 13:30:00+00:00,54002.748,13.5,6,0.5625,1.0,0.48871058952560975,53285.43587664342,717.3121233565762,0.4345758766212325,0,0,19,18
